TRANSACTION_AMOUNT,TRANSACTION_DATE,DEVICE_ID,IP_ADDRESS,TRANSACTION_TYPE,AGE,OCCUPATION,TRANSACTION_DURATION,LOGIN_ATTEMPTS,ACCOUNT_BALANCE,PREVIOUS_TRANSACTION_DATE
18.14,17-02-2023 18:46,D000579,99.205.173.118,ATM,58,Retired,48,1,6020.85,04-11-2024 08:11
1154.79,02-08-2023 17:52,D000585,97.4.209.133,ATM,51,Doctor,108,1,6180.3,04-11-2024 08:11
215.13,05-01-2023 16:02,D000606,161.168.126.136,Online,46,Engineer,114,1,3956.69,04-11-2024 08:08
218.57,16-10-2023 16:30,D000095,110.64.1.201,Branch,62,Doctor,102,1,13869.86,04-11-2024 08:08
341.88,14-06-2023 16:34,D000321,3.11.254.2,ATM,43,Engineer,89,1,4159.52,04-11-2024 08:11
691.92,10-07-2023 16:37,D000187,163.58.140.206,Online,19,Student,61,1,1084.65,04-11-2024 08:12
50.43,10-07-2023 16:06,D000043,161.195.172.148,Branch,32,Doctor,51,1,9794.26,04-11-2024 08:09
440.43,21-09-2023 17:41,D000614,111.226.226.202,Branch,78,Retired,23,1,5123.24,04-11-2024 08:07
299.03,19-01-2023 17:27,D000383,193.221.15.59,Branch,39,Engineer,52,1,1381.28,04-11-2024 08:10
1.98,25-12-2023 17:41,D000690,45.241.13.208,ATM,66,Doctor,170,1,11619.1,04-11-2024 08:10
173.45,25-12-2023 16:25,D000053,136.250.159.93,ATM,31,Engineer,161,1,9077.62,04-11-2024 08:07
438.76,13-02-2023 16:48,D000074,182.84.41.229,Branch,22,Student,73,1,1824.19,04-11-2024 08:11
519.62,23-11-2023 17:42,D000046,51.250.46.149,Online,71,Retired,40,1,4159.33,04-11-2024 08:06
738.68,07-03-2023 16:36,D000369,197.23.128.119,Online,50,Doctor,124,1,14352.33,04-11-2024 08:11
151.14,01-06-2023 16:18,D000142,143.212.47.226,Online,64,Retired,38,1,2156.54,04-11-2024 08:11
75.77,07-08-2023 17:48,D000172,218.83.2.94,Branch,51,Engineer,148,1,8361.7,04-11-2024 08:09
444.52,04-04-2023 16:11,D000540,214.67.148.245,Online,27,Engineer,17,1,5424.6,04-11-2024 08:06
5.29,08-03-2023 18:51,D000479,23.92.205.75,Online,52,Doctor,276,1,11263.89,04-11-2024 08:09
97.63,15-05-2023 16:05,D000236,101.90.40.193,Online,48,Doctor,127,1,12467.31,04-11-2024 08:11
256.95,04-05-2023 16:37,D000672,49.172.82.247,Branch,26,Engineer,71,1,2531.24,04-11-2024 08:08
734.86,08-12-2023 16:36,D000198,134.140.85.231,Branch,48,Engineer,290,1,6242.03,04-11-2024 08:08
1250.94,28-02-2023 17:45,D000282,35.67.21.23,ATM,36,Doctor,107,2,11565.97,04-11-2024 08:08
84.28,12-06-2023 17:09,D000413,66.23.166.248,Branch,39,Doctor,142,1,13586.06,04-11-2024 08:07
927.45,07-08-2023 18:52,D000210,176.96.83.253,ATM,24,Student,95,1,1161.84,04-11-2024 08:07
202.49,28-12-2023 16:30,D000171,93.52.44.101,ATM,48,Engineer,69,1,7447.1,04-11-2024 08:08
154.99,28-08-2023 17:07,D000582,82.51.236.134,Branch,25,Student,53,1,1419.31,04-11-2024 08:08
481.53,12-09-2023 17:21,D000142,221.169.49.152,Branch,58,Retired,277,1,6142.54,04-11-2024 08:11
172.92,28-08-2023 16:56,D000519,214.67.148.245,Online,20,Student,212,1,416.37,04-11-2024 08:08
275.59,10-10-2023 16:49,D000243,132.127.5.187,Branch,53,Retired,238,1,6313.22,04-11-2024 08:10
207.2,01-01-2024 16:12,D000604,214.247.164.80,Online,60,Engineer,133,1,8092.94,04-11-2024 08:06
136.82,25-08-2023 18:24,D000541,49.31.186.82,Branch,31,Engineer,14,1,6229.13,04-11-2024 08:08
624,16-02-2023 17:34,D000207,113.137.153.101,Branch,26,Engineer,132,5,4976.18,04-11-2024 08:11
179.38,10-08-2023 18:31,D000499,112.56.160.202,Online,30,Engineer,28,1,8741.51,04-11-2024 08:08
10.15,23-02-2023 16:51,D000531,55.139.104.163,ATM,59,Doctor,58,5,7155.04,04-11-2024 08:11
26.3,12-12-2023 16:57,D000210,42.219.228.159,ATM,32,Doctor,33,1,7473.73,04-11-2024 08:09
319.5,09-06-2023 16:03,D000513,54.252.249.33,Branch,29,Engineer,69,1,2366.3,04-11-2024 08:10
182.42,22-03-2023 16:59,D000515,3.77.114.6,Branch,51,Retired,137,1,3051.29,04-11-2024 08:10
716.62,10-04-2023 16:04,D000310,57.141.198.111,ATM,44,Doctor,241,1,6987.4,04-11-2024 08:10
222.96,23-03-2023 17:26,D000328,203.245.215.62,ATM,65,Doctor,150,1,7370.41,04-11-2024 08:12
79.77,23-01-2023 16:50,D000390,51.250.46.149,ATM,68,Retired,167,1,5010.31,04-11-2024 08:08
431.08,17-07-2023 18:24,D000339,145.179.219.57,Branch,59,Retired,25,1,6760.22,04-11-2024 08:06
592.24,16-10-2023 16:49,D000201,159.37.30.154,ATM,52,Doctor,140,1,9817.05,04-11-2024 08:07
200.19,18-07-2023 18:11,D000398,177.172.184.163,Branch,52,Retired,108,1,4389.96,04-11-2024 08:12
297.5,27-03-2023 17:16,D000320,211.42.9.0,Branch,73,Retired,80,1,6768.14,04-11-2024 08:07
345.86,20-11-2023 16:41,D000448,96.162.11.85,ATM,51,Retired,145,1,1504.64,04-11-2024 08:09
343.88,11-12-2023 16:37,D000608,211.97.88.141,Online,63,Retired,97,1,6486.18,04-11-2024 08:12
16.52,04-01-2023 17:00,D000269,165.35.58.173,Online,25,Student,135,1,835.53,04-11-2024 08:07
162.1,06-12-2023 17:34,D000418,83.80.89.29,Branch,41,Engineer,151,1,8576.65,04-11-2024 08:08
36.12,29-11-2023 17:55,D000630,62.152.134.92,Online,22,Student,234,1,1593.03,04-11-2024 08:08
354.91,18-12-2023 16:33,D000174,172.111.76.65,ATM,74,Retired,191,1,3872.55,04-11-2024 08:09
38.41,11-04-2023 16:06,D000449,158.135.64.240,ATM,40,Doctor,117,1,9129.68,04-11-2024 08:07
53.52,31-03-2023 16:18,D000584,163.69.89.200,Branch,49,Engineer,55,1,2227.49,04-11-2024 08:08
498.59,23-10-2023 18:41,D000553,143.212.47.226,Online,57,Retired,138,1,2619.46,04-11-2024 08:11
13.3,06-06-2023 16:36,D000167,144.228.168.6,ATM,23,Student,63,1,213,04-11-2024 08:09
189.65,25-09-2023 16:32,D000346,145.76.10.8,ATM,21,Student,60,1,8457.09,04-11-2024 08:11
255.32,13-09-2023 16:14,D000652,47.167.178.158,ATM,80,Retired,27,1,6290.62,04-11-2024 08:07
230.51,17-02-2023 18:01,D000599,42.219.228.159,Branch,51,Engineer,56,1,9522.37,04-11-2024 08:10
237.74,12-06-2023 18:51,D000171,93.115.61.201,ATM,61,Doctor,152,1,11795.12,04-11-2024 08:10
512.76,11-04-2023 16:37,D000678,210.228.226.64,ATM,52,Doctor,26,1,5121.36,04-11-2024 08:07
151.37,03-04-2023 16:55,D000017,104.155.121.252,ATM,54,Engineer,53,1,8356.08,04-11-2024 08:08
85.01,23-01-2023 18:35,D000185,218.54.207.160,ATM,25,Student,157,1,1299.4,04-11-2024 08:08
444.47,16-01-2023 16:15,D000031,40.45.69.120,Online,57,Retired,61,1,6062.94,04-11-2024 08:10
184.19,24-04-2023 16:28,D000396,80.75.92.66,ATM,67,Retired,58,1,7588.67,04-11-2024 08:10
879.25,07-11-2023 17:44,D000073,190.164.160.79,Online,24,Student,137,1,125.85,04-11-2024 08:08
55.98,25-09-2023 16:41,D000551,70.130.169.235,Branch,24,Student,87,1,7047.04,04-11-2024 08:12
54.91,13-02-2023 16:08,D000091,147.125.143.41,ATM,41,Engineer,275,1,7927.27,04-11-2024 08:07
1047.69,16-10-2023 16:32,D000008,51.196.87.214,Online,20,Student,139,1,1889.78,04-11-2024 08:10
393.74,04-12-2023 18:11,D000407,62.27.235.199,Online,26,Student,90,1,1769.06,04-11-2024 08:06
58.94,16-01-2023 16:16,D000686,56.116.189.0,Online,30,Engineer,26,1,4575.98,04-11-2024 08:08
515.57,02-01-2023 17:26,D000196,147.227.81.224,ATM,27,Engineer,56,1,9269.67,04-11-2024 08:06
332.15,16-10-2023 17:12,D000421,37.213.85.222,ATM,59,Doctor,105,1,9749.46,04-11-2024 08:07
177.94,26-09-2023 16:08,D000698,27.93.195.98,Online,19,Student,173,1,123.24,04-11-2024 08:11
68.68,18-09-2023 16:15,D000362,195.226.203.234,Online,49,Engineer,141,1,4718.51,04-11-2024 08:06
1431.54,11-12-2023 16:23,D000490,68.254.244.208,Online,20,Student,84,1,1171.98,04-11-2024 08:08
240.03,27-02-2023 17:25,D000575,211.45.75.44,Online,33,Engineer,31,1,7807.73,04-11-2024 08:09
168.34,27-06-2023 18:14,D000638,81.222.37.186,ATM,64,Retired,240,1,7483.01,04-11-2024 08:11
474.77,06-10-2023 18:26,D000164,65.124.242.67,Online,46,Engineer,284,1,8494.53,04-11-2024 08:06
451.7,01-03-2023 16:56,D000250,191.91.45.159,Online,29,Engineer,103,1,8994.67,04-11-2024 08:10
243.85,20-12-2023 16:41,D000300,197.162.55.147,Branch,39,Engineer,43,1,4576.78,04-11-2024 08:08
5.76,28-08-2023 17:13,D000277,145.246.171.225,Branch,38,Engineer,164,1,5859.79,04-11-2024 08:09
435.08,24-07-2023 16:01,D000513,109.211.212.135,Online,55,Engineer,78,1,2103.41,04-11-2024 08:11
127.78,25-04-2023 16:41,D000586,112.196.12.19,ATM,20,Student,170,1,1046.66,04-11-2024 08:10
23.14,15-11-2023 17:23,D000555,122.30.82.244,Online,47,Doctor,93,1,10536.54,04-11-2024 08:09
545.87,02-01-2023 16:31,D000676,162.207.77.170,Branch,27,Engineer,41,1,4860.01,04-11-2024 08:09
21.21,04-12-2023 16:20,D000338,105.87.212.115,Online,55,Engineer,37,1,9575.42,04-11-2024 08:07
423.53,10-08-2023 17:08,D000239,32.71.250.58,Branch,50,Doctor,81,1,5453.4,04-11-2024 08:07
142.1,08-06-2023 17:08,D000244,158.129.49.240,Online,18,Student,109,1,1545.64,04-11-2024 08:11
1413.24,06-11-2023 18:59,D000356,166.41.54.117,ATM,58,Engineer,199,1,7272.01,04-11-2024 08:11
114.15,21-02-2023 16:47,D000395,49.29.37.185,ATM,19,Student,52,1,1612.4,04-11-2024 08:08
275.98,15-12-2023 16:04,D000652,89.18.54.235,Online,72,Retired,67,1,6151.05,04-11-2024 08:07
590.68,25-09-2023 16:56,D000249,179.43.245.131,Branch,27,Student,23,1,852.2,04-11-2024 08:09
152.42,23-10-2023 16:45,D000164,38.166.40.246,ATM,42,Doctor,176,1,9141.79,04-11-2024 08:12
395.77,27-02-2023 16:24,D000281,113.201.172.36,Branch,43,Doctor,118,1,6425.99,04-11-2024 08:08
615.16,06-02-2023 16:40,D000092,62.27.235.199,Online,26,Student,140,1,214.61,04-11-2024 08:06
207.82,28-02-2023 16:34,D000181,32.71.250.58,Online,19,Student,30,1,229.02,04-11-2024 08:07
220.52,07-06-2023 16:07,D000512,47.82.77.181,ATM,57,Retired,152,1,1793.09,04-11-2024 08:07
281.47,18-08-2023 17:02,D000469,100.198.165.4,ATM,34,Engineer,142,1,4437.48,04-11-2024 08:11
57.91,28-11-2023 16:45,D000391,73.156.208.26,Branch,58,Engineer,97,1,3641.06,04-11-2024 08:07
30.48,04-12-2023 16:27,D000481,49.20.211.229,Branch,32,Doctor,78,1,11481.85,04-11-2024 08:07
1152.58,13-09-2023 17:58,D000159,197.162.55.147,Branch,65,Retired,180,1,7567.17,04-11-2024 08:11
453.09,05-06-2023 16:24,D000149,81.222.37.186,Branch,48,Doctor,97,1,6708.65,04-11-2024 08:08
424.47,27-02-2023 16:05,D000419,151.247.130.190,Online,22,Student,116,1,5491.55,04-11-2024 08:08
228.4,05-01-2023 16:22,D000315,149.46.124.220,ATM,67,Doctor,116,1,9598.43,04-11-2024 08:09
67.17,03-07-2023 18:03,D000564,101.223.82.253,Online,63,Doctor,48,1,14410.44,04-11-2024 08:08
284.89,18-12-2023 17:53,D000039,43.98.242.106,Online,53,Doctor,115,1,9738.6,04-11-2024 08:06
118.69,13-02-2023 18:36,D000217,152.140.239.181,Online,33,Doctor,296,1,749.34,04-11-2024 08:10
221.33,18-10-2023 18:17,D000383,77.7.223.184,ATM,27,Student,276,1,1185.43,04-11-2024 08:09
252.31,29-03-2023 16:10,D000419,47.167.178.158,ATM,26,Student,172,1,1584.6,04-11-2024 08:12
58.85,15-05-2023 17:15,D000517,221.169.49.152,Online,71,Retired,115,1,1789.8,04-11-2024 08:06
194.68,24-04-2023 16:32,D000481,1.7.29.72,Online,32,Doctor,165,1,14494.18,04-11-2024 08:11
433.53,19-10-2023 17:06,D000573,166.79.195.157,Branch,38,Doctor,231,1,6368.32,04-11-2024 08:09
178.26,16-10-2023 16:55,D000302,92.90.132.79,ATM,59,Retired,59,1,1137.13,04-11-2024 08:08
207.65,11-09-2023 16:52,D000511,152.234.65.155,Online,34,Engineer,98,1,5143.8,04-11-2024 08:09
237,10-02-2023 16:50,D000277,203.170.198.177,Online,49,Doctor,115,1,14021.4,04-11-2024 08:08
1169.59,25-12-2023 17:12,D000484,142.184.68.230,Online,28,Student,114,1,5946.45,04-11-2024 08:11
347.63,13-12-2023 16:41,D000561,166.79.195.157,Online,25,Student,272,1,1400.04,04-11-2024 08:08
517.68,05-04-2023 17:52,D000076,59.145.242.13,ATM,31,Doctor,24,1,11305.81,04-11-2024 08:08
36.25,27-11-2023 18:28,D000284,188.205.152.176,Branch,52,Doctor,76,1,193.06,04-11-2024 08:10
46.53,22-06-2023 17:27,D000287,133.67.250.163,ATM,42,Engineer,34,1,4468.12,04-11-2024 08:07
207.47,02-10-2023 18:57,D000643,147.234.20.46,ATM,53,Doctor,12,1,1688.9,04-11-2024 08:07
199.7,03-04-2023 18:41,D000545,60.197.167.40,ATM,43,Engineer,285,1,7574.45,04-11-2024 08:08
307.89,10-07-2023 16:34,D000260,136.250.159.93,Online,62,Retired,90,1,2637.55,04-11-2024 08:11
403.63,08-06-2023 16:56,D000573,96.162.11.85,Branch,31,Engineer,167,3,3304.02,04-11-2024 08:07
20.06,19-04-2023 16:41,D000184,206.168.209.111,ATM,27,Student,144,1,445.21,04-11-2024 08:10
236.57,01-09-2023 17:51,D000656,173.135.78.201,ATM,79,Retired,112,1,3488.77,04-11-2024 08:06
0.32,04-08-2023 17:44,D000129,173.135.78.201,ATM,39,Engineer,136,1,7158.58,04-11-2024 08:09
14.28,15-09-2023 17:03,D000429,200.136.146.93,ATM,23,Student,81,1,1597.51,04-11-2024 08:07
232.35,12-05-2023 16:14,D000438,141.121.30.32,Branch,33,Engineer,153,1,4186.25,04-11-2024 08:08
317.53,24-02-2023 18:25,D000034,137.33.78.168,Online,44,Engineer,104,1,6237.68,04-11-2024 08:06
74.67,15-05-2023 17:37,D000667,16.131.3.140,ATM,43,Engineer,283,1,3449.35,04-11-2024 08:11
65.01,24-10-2023 17:28,D000697,93.115.61.201,Online,29,Doctor,67,1,10235.19,04-11-2024 08:09
0.45,26-07-2023 17:29,D000334,5.50.152.168,Branch,34,Engineer,172,1,8670.23,04-11-2024 08:10
364.13,03-02-2023 16:06,D000080,13.149.61.4,ATM,63,Doctor,61,1,8198,04-11-2024 08:10
340.13,06-02-2023 17:23,D000203,165.35.58.173,Branch,24,Student,32,3,1149.74,04-11-2024 08:11
15.81,02-03-2023 18:36,D000606,96.24.89.146,Branch,69,Doctor,11,4,8384.85,04-11-2024 08:12
222.66,28-06-2023 16:05,D000106,35.67.21.23,Online,39,Doctor,88,1,14466.38,04-11-2024 08:10
638.24,09-03-2023 18:04,D000225,29.168.185.63,Branch,48,Engineer,64,1,5695.78,04-11-2024 08:11
241.21,25-09-2023 16:37,D000264,116.237.223.50,ATM,31,Engineer,108,1,1220.86,04-11-2024 08:09
171.16,28-09-2023 16:33,D000459,147.119.62.178,Online,51,Retired,42,1,6126.5,04-11-2024 08:11
1360.67,19-04-2023 16:38,D000017,164.75.163.220,Branch,29,Engineer,118,1,2861.65,04-11-2024 08:06
37.65,25-09-2023 17:29,D000211,219.219.117.136,Online,27,Student,109,1,411.78,04-11-2024 08:11
25.77,02-10-2023 16:32,D000428,93.170.203.44,Online,68,Retired,18,1,4331.54,04-11-2024 08:06
789.8,10-07-2023 16:04,D000271,63.82.133.139,ATM,40,Doctor,94,1,13948.09,04-11-2024 08:07
308.85,29-11-2023 18:03,D000342,116.43.88.219,Branch,20,Student,33,2,333.19,04-11-2024 08:08
1454.52,22-09-2023 16:13,D000598,34.169.232.37,ATM,27,Student,20,1,1189.03,04-11-2024 08:07
806.97,07-03-2023 17:48,D000691,193.221.15.59,Online,25,Student,11,1,102.2,04-11-2024 08:08
364.81,26-06-2023 17:34,D000079,142.148.226.178,Online,25,Student,53,1,1145.23,04-11-2024 08:07
490.82,01-06-2023 18:04,D000573,17.36.132.202,ATM,26,Engineer,114,1,8704.27,04-11-2024 08:09
1021.38,27-01-2023 18:59,D000256,62.152.134.92,Branch,61,Doctor,125,1,6223.26,04-11-2024 08:08
311.28,22-05-2023 16:41,D000515,188.205.152.176,Branch,49,Doctor,198,1,135.96,04-11-2024 08:09
85.03,10-04-2023 16:52,D000109,160.65.101.37,ATM,51,Retired,48,1,4597.57,04-11-2024 08:06
307.75,12-04-2023 17:54,D000612,39.129.125.110,Branch,64,Doctor,63,1,1061.58,04-11-2024 08:10
333.67,06-07-2023 18:09,D000288,129.108.48.116,Online,36,Engineer,68,1,9238.08,04-11-2024 08:08
589.89,20-10-2023 16:29,D000252,88.55.149.101,Branch,56,Engineer,213,3,9404.63,04-11-2024 08:12
372.08,06-03-2023 16:37,D000470,102.203.223.1,Branch,66,Doctor,63,1,13330.74,04-11-2024 08:12
502.9,18-09-2023 17:13,D000384,135.73.131.111,Online,26,Student,141,1,341.24,04-11-2024 08:08
103.81,27-09-2023 16:39,D000283,214.32.109.197,ATM,36,Doctor,34,1,7044.63,04-11-2024 08:11
69.43,06-02-2023 17:38,D000472,134.247.5.188,ATM,30,Engineer,162,1,9281.85,04-11-2024 08:08
110.4,21-09-2023 16:52,D000153,60.43.160.195,ATM,56,Doctor,62,1,8639.36,04-11-2024 08:08
275.65,14-08-2023 16:52,D000241,6.44.165.160,Branch,28,Engineer,14,1,4957.57,04-11-2024 08:08
336.01,09-11-2023 18:45,D000216,16.250.113.156,Online,63,Doctor,121,4,9938.2,04-11-2024 08:08
251.8,03-04-2023 16:14,D000657,59.208.79.116,ATM,62,Doctor,102,1,11796.66,04-11-2024 08:10
334.07,11-08-2023 17:27,D000440,100.4.40.132,Branch,59,Engineer,200,1,7306.79,04-11-2024 08:10
52.44,06-09-2023 18:56,D000427,101.223.82.253,Online,27,Student,87,1,3157.75,04-11-2024 08:09
1030.85,04-09-2023 17:22,D000645,121.67.144.20,ATM,25,Student,39,1,1941.8,04-11-2024 08:11
141.37,21-07-2023 16:54,D000119,52.196.112.199,Online,46,Engineer,77,1,1019.77,04-11-2024 08:11
211.7,13-11-2023 16:58,D000157,59.127.135.25,Online,50,Doctor,205,1,12272.78,04-11-2024 08:07
61.4,30-01-2023 16:45,D000599,63.191.171.41,Branch,41,Engineer,20,2,7892.87,04-11-2024 08:08
308.23,17-04-2023 16:12,D000008,198.73.211.114,ATM,60,Retired,23,1,4150.63,04-11-2024 08:11
111.41,27-12-2023 17:18,D000162,18.72.115.111,Branch,21,Student,181,1,1204.11,04-11-2024 08:10
675.49,15-03-2023 16:16,D000420,205.45.234.42,ATM,61,Retired,159,1,1893,04-11-2024 08:10
29.72,19-07-2023 17:16,D000132,203.99.96.114,ATM,26,Student,38,1,1059.62,04-11-2024 08:07
301.73,27-06-2023 16:40,D000006,165.143.173.165,Online,67,Doctor,163,1,990.74,04-11-2024 08:07
294.61,28-09-2023 18:53,D000652,216.32.4.105,Branch,60,Retired,74,1,7375.59,04-11-2024 08:07
106.43,17-04-2023 17:32,D000498,147.114.91.132,ATM,52,Engineer,164,1,9403.12,04-11-2024 08:10
381.52,20-11-2023 16:42,D000306,188.124.181.12,Online,36,Doctor,79,1,5798.92,04-11-2024 08:11
1142.76,15-03-2023 17:10,D000027,145.246.171.225,Online,25,Student,71,1,1498.93,04-11-2024 08:10
5.66,04-12-2023 18:43,D000082,173.135.78.201,Branch,40,Engineer,33,1,5434.64,04-11-2024 08:11
209.09,07-11-2023 18:44,D000058,7.105.184.86,ATM,48,Doctor,203,1,9100.81,04-11-2024 08:06
521.81,16-11-2023 17:26,D000495,210.98.198.143,ATM,47,Engineer,34,1,4750.96,04-11-2024 08:07
588.36,09-01-2023 16:08,D000356,82.51.236.134,Online,33,Engineer,134,1,8434.99,04-11-2024 08:10
146.67,31-10-2023 16:05,D000534,184.185.209.72,Online,20,Student,273,1,1569.75,04-11-2024 08:11
176.52,14-03-2023 17:06,D000333,223.32.70.156,Online,73,Retired,94,5,7132.08,04-11-2024 08:08
57.34,23-10-2023 16:03,D000370,18.92.67.57,Online,27,Student,81,1,1100.64,04-11-2024 08:10
294.77,10-10-2023 17:16,D000451,27.93.195.98,Online,77,Retired,101,1,2272.17,04-11-2024 08:10
881.32,31-08-2023 17:29,D000354,190.152.148.249,Online,31,Engineer,59,1,2287.93,04-11-2024 08:06
162.59,22-02-2023 16:18,D000401,201.95.180.152,Branch,64,Retired,19,1,7104.83,04-11-2024 08:08
56.15,28-12-2023 18:53,D000336,216.79.134.201,Branch,31,Doctor,77,1,13265.92,04-11-2024 08:09
524.55,19-09-2023 16:32,D000279,76.0.164.168,ATM,39,Doctor,175,1,8292.75,04-11-2024 08:07
535.4,12-05-2023 18:38,D000453,49.29.37.185,Branch,23,Student,110,1,651.84,04-11-2024 08:08
56.84,14-08-2023 17:29,D000654,155.140.33.42,ATM,45,Engineer,185,1,7977.78,04-11-2024 08:09
135.94,18-01-2023 16:48,D000489,58.1.27.124,Branch,71,Retired,258,1,4710.21,04-11-2024 08:10
47.1,03-07-2023 17:26,D000545,21.190.11.223,Branch,42,Doctor,178,1,6308.07,04-11-2024 08:09
124.05,25-10-2023 16:50,D000652,193.217.248.188,Branch,61,Doctor,220,1,7009.54,04-11-2024 08:12
802.89,28-08-2023 18:32,D000050,139.23.212.102,ATM,19,Student,175,1,1973.63,04-11-2024 08:11
193.16,06-04-2023 16:41,D000295,137.135.250.168,ATM,64,Retired,109,1,2304.56,04-11-2024 08:07
541.52,28-06-2023 17:47,D000336,160.65.101.37,Branch,48,Engineer,161,1,6087.24,04-11-2024 08:08
20.17,02-01-2023 16:45,D000287,221.23.158.87,ATM,77,Retired,86,1,3869.37,04-11-2024 08:08
35.98,17-08-2023 16:14,D000662,216.31.34.238,Branch,40,Doctor,133,1,11147.34,04-11-2024 08:06
273.24,12-12-2023 16:56,D000626,211.45.75.44,Branch,51,Retired,173,1,2202.21,04-11-2024 08:10
663.45,12-12-2023 17:20,D000564,156.187.182.236,ATM,67,Retired,147,1,5897.29,04-11-2024 08:11
343.86,13-02-2023 16:44,D000134,201.95.180.152,Branch,57,Engineer,70,1,3278.65,04-11-2024 08:09
69.38,11-01-2023 16:09,D000191,22.196.202.183,Branch,69,Doctor,280,2,12072.11,04-11-2024 08:11
75.43,14-08-2023 16:01,D000280,5.50.152.168,ATM,77,Retired,266,1,1441.86,04-11-2024 08:11
414.64,03-04-2023 16:27,D000698,158.129.49.240,Branch,32,Doctor,74,1,7253.22,04-11-2024 08:09
86.79,23-01-2023 16:31,D000514,204.120.80.105,Branch,33,Doctor,166,1,8795.37,04-11-2024 08:07
1105.88,06-03-2023 17:37,D000159,41.82.55.163,ATM,34,Engineer,36,1,2636.32,04-11-2024 08:11
14.1,25-12-2023 17:13,D000099,164.75.163.220,Branch,45,Engineer,73,1,6949.21,04-11-2024 08:08
63.33,26-12-2023 17:10,D000485,7.28.148.225,Branch,23,Student,124,1,792.33,04-11-2024 08:12
606.27,22-06-2023 17:05,D000326,12.71.148.184,Branch,29,Doctor,42,1,9668.78,04-11-2024 08:09
4.47,14-08-2023 16:20,D000239,147.234.20.46,Branch,27,Student,132,1,1381.75,04-11-2024 08:10
289.01,28-08-2023 16:41,D000202,191.91.45.159,Online,66,Retired,96,1,4226.26,04-11-2024 08:08
338.69,23-10-2023 18:46,D000476,48.89.167.189,Branch,18,Student,169,1,1137.89,04-11-2024 08:06
97.73,29-05-2023 17:55,D000038,135.29.211.116,Branch,69,Doctor,156,1,7885.21,04-11-2024 08:08
1021.16,16-10-2023 17:32,D000100,175.230.206.232,ATM,20,Student,104,1,9427.06,04-11-2024 08:07
27.61,10-03-2023 16:28,D000463,116.43.88.219,ATM,54,Retired,26,1,3679.64,04-11-2024 08:09
284.17,24-05-2023 16:02,D000247,40.192.99.27,ATM,51,Retired,189,1,3479.56,04-11-2024 08:08
76.21,10-01-2023 16:41,D000275,40.198.240.246,Branch,22,Student,69,1,664.93,04-11-2024 08:10
334.79,20-11-2023 17:51,D000673,6.44.165.160,Branch,69,Doctor,292,1,624.09,04-11-2024 08:08
584.51,25-08-2023 17:47,D000697,113.201.172.36,ATM,74,Retired,76,1,3254.56,04-11-2024 08:08
432.18,19-05-2023 16:31,D000023,76.136.92.235,Branch,18,Student,162,1,678.83,04-11-2024 08:08
134.55,09-10-2023 16:44,D000219,100.137.90.188,Online,59,Doctor,165,1,14852.42,04-11-2024 08:08
61.66,10-02-2023 16:34,D000125,112.222.0.29,ATM,26,Student,86,1,5705.4,04-11-2024 08:06
12.35,06-02-2023 18:39,D000213,144.228.168.6,Branch,25,Student,22,1,1846.85,04-11-2024 08:11
213.25,23-02-2023 17:30,D000441,71.93.189.160,Branch,25,Student,63,1,677.79,04-11-2024 08:08
34.93,16-10-2023 16:11,D000434,172.111.76.65,Branch,31,Engineer,72,1,2810.37,04-11-2024 08:11
959.48,10-01-2023 16:28,D000120,90.111.245.138,Branch,67,Doctor,36,1,10631.43,04-11-2024 08:07
335.68,06-11-2023 17:20,D000558,86.83.61.143,Online,24,Student,142,1,1188.95,04-11-2024 08:11
423.96,30-01-2023 18:50,D000042,138.181.222.38,ATM,43,Doctor,75,1,8374.38,04-11-2024 08:08
361.38,02-03-2023 17:02,D000444,60.89.202.192,Online,72,Retired,71,3,4972.92,04-11-2024 08:12
220.82,29-12-2023 16:30,D000297,37.143.57.20,Branch,42,Engineer,31,1,4298.13,04-11-2024 08:08
717.36,02-01-2023 17:00,D000035,51.196.87.214,Online,22,Student,138,1,514.88,04-11-2024 08:09
406.12,03-08-2023 17:32,D000109,181.223.246.123,ATM,42,Doctor,106,1,10501.53,04-11-2024 08:11
427.83,10-05-2023 17:02,D000529,16.128.130.153,ATM,47,Engineer,29,1,3293.06,04-11-2024 08:09
416.62,06-03-2023 17:26,D000495,161.195.172.148,Online,26,Student,67,1,9700.9,04-11-2024 08:11
21.9,10-04-2023 17:04,D000216,136.172.149.77,ATM,28,Student,30,1,1052.27,04-11-2024 08:11
717.74,08-12-2023 16:51,D000030,161.168.126.136,Online,42,Engineer,168,1,8375.16,04-11-2024 08:10
393.68,18-09-2023 16:40,D000034,145.179.219.57,ATM,55,Doctor,141,1,10135.88,04-11-2024 08:07
281.91,12-01-2023 17:10,D000312,24.148.92.177,Branch,25,Student,269,1,225.53,04-11-2024 08:07
